session_id,turn_number,idioma,texto_clean,nivel_frustracion,intencion,resolved
SESS-844566,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-844566,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-844566,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-927140,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-927140,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-927140,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-799979,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-799979,2,es,el codigo no llega,1,error_login,0
SESS-799979,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-447562,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-447562,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-447562,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-503098,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-503098,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-503098,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-409520,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-409520,2,es,el codigo no llega,1,error_login,0
SESS-409520,3,es,es increible que no pueda acceder,2,error_login,0
SESS-988605,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-988605,2,es,el codigo no llega,1,error_login,0
SESS-988605,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-475678,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-475678,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-475678,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-172320,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-172320,2,es,el codigo no llega,1,error_login,0
SESS-172320,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-958822,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-958822,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-958822,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-266005,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-266005,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-266005,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-559407,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-559407,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-559407,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-730779,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-730779,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-730779,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-757535,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-757535,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-757535,3,es,esto es un robo,2,problema_pago,0
SESS-798364,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-798364,2,es,el codigo no llega,1,error_login,0
SESS-798364,3,es,es increible que no pueda acceder,2,error_login,0
SESS-237675,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-237675,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-237675,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-647460,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-647460,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-647460,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-503848,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-503848,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-503848,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-306640,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-306640,2,es,el codigo no llega,1,error_login,0
SESS-306640,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-946993,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-946993,2,es,el codigo no llega,1,error_login,0
SESS-946993,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-756536,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-756536,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-756536,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-232694,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-232694,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-232694,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-604941,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-604941,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-604941,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-738971,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-738971,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-738971,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-977347,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-977347,2,es,el codigo no llega,1,error_login,0
SESS-977347,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-863939,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-863939,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-863939,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-170460,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-170460,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-170460,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-256213,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-256213,2,es,el codigo no llega,1,error_login,0
SESS-256213,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-738130,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-738130,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-738130,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-317998,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-317998,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-317998,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-530853,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-530853,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-530853,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-968973,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-968973,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-968973,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-753649,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-753649,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-753649,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-172569,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-172569,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-172569,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-404781,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-404781,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-404781,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-300284,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-300284,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-300284,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-219446,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-219446,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-219446,3,es,esto es un robo,2,problema_pago,0
SESS-354695,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-354695,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-354695,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-174055,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-174055,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-174055,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-796232,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-796232,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-796232,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-247871,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-247871,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-247871,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-662981,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-662981,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-662981,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-776727,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-776727,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-776727,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-969018,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-969018,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-969018,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-255533,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-255533,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-255533,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-237642,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-237642,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-237642,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-669780,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-669780,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-669780,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-215008,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-215008,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-215008,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-223664,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-223664,2,es,el codigo no llega,1,error_login,0
SESS-223664,3,es,es increible que no pueda acceder,2,error_login,0
SESS-629054,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-629054,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-629054,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-584833,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-584833,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-584833,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-718238,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-718238,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-718238,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-533918,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-533918,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-533918,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-740597,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-740597,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-740597,3,es,esto es un robo,2,problema_pago,0
SESS-580920,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-580920,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-580920,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-286436,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-286436,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-286436,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-902503,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-902503,2,es,el codigo no llega,1,error_login,0
SESS-902503,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-552334,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-552334,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-552334,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-463246,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-463246,2,es,el codigo no llega,1,error_login,0
SESS-463246,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-821978,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-821978,2,es,el codigo no llega,1,error_login,0
SESS-821978,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-788362,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-788362,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-788362,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-957480,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-957480,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-957480,3,es,esto es un robo,2,problema_pago,0
SESS-446865,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-446865,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-446865,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-548998,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-548998,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-548998,3,es,esto es un robo,2,problema_pago,0
SESS-831569,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-831569,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-831569,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-935252,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-935252,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-935252,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-616822,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-616822,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-616822,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-709522,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-709522,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-709522,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-445508,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-445508,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-445508,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-163210,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-163210,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-163210,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-974568,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-974568,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-974568,3,es,esto es un robo,2,problema_pago,0
SESS-340748,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-340748,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-340748,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-518960,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-518960,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-518960,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-508309,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-508309,2,es,el codigo no llega,1,error_login,0
SESS-508309,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-331772,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-331772,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-331772,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-809019,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-809019,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-809019,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-884551,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-884551,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-884551,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-746515,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-746515,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-746515,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-982631,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-982631,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-982631,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-262944,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-262944,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-262944,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-620107,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-620107,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-620107,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-113895,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-113895,2,es,el codigo no llega,1,error_login,0
SESS-113895,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-247739,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-247739,2,es,el codigo no llega,1,error_login,0
SESS-247739,3,es,es increible que no pueda acceder,2,error_login,0
SESS-715383,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-715383,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-715383,3,es,esto es un robo,2,problema_pago,0
SESS-156657,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-156657,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-156657,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-619227,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-619227,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-619227,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-741737,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-741737,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-741737,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-425769,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-425769,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-425769,3,es,esto es un robo,2,problema_pago,0
SESS-102306,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-102306,2,es,el codigo no llega,1,error_login,0
SESS-102306,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-497834,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-497834,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-497834,3,es,esto es un robo,2,problema_pago,0
SESS-645221,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-645221,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-645221,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-106630,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-106630,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-106630,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-118844,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-118844,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-118844,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-569336,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-569336,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-569336,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-278371,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-278371,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-278371,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-843758,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-843758,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-843758,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-738729,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-738729,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-738729,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-460067,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-460067,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-460067,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-924798,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-924798,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-924798,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-500191,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-500191,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-500191,3,es,esto es un robo,2,problema_pago,0
SESS-931021,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-931021,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-931021,3,es,me rindo con este servicio,2,cambio_plan,0
